dataset,schema_id,num_productions,num_nonterminals,num_terminals,max_rhs_nt,nonlinear_productions,is_linear,has_recursion,has_array,has_nested_object,schema_size,error
train,train_4222,546,334,272,2,143,False,False,True,True,22716,
train,train_4223,7,6,9,2,1,False,False,False,False,700,
train,train_4224,88,70,27,2,17,False,False,False,False,1351,
train,train_4225,36,30,26,2,12,False,False,True,True,917,
train,train_4226,232,194,73,2,60,False,False,True,False,32460,
train,train_4227,22,18,13,2,7,False,False,True,True,635,
train,train_4228,12,12,11,2,3,False,False,False,True,466,
train,train_4229,37,14,35,2,3,False,False,False,False,720,
train,train_4230,4,4,5,1,0,True,False,False,False,204,
train,train_4231,10,10,9,2,3,False,False,False,False,457,
train,train_4232,2,2,1,1,0,True,False,False,False,215,
train,train_4233,20,16,16,2,4,False,False,True,True,385,
train,train_4234,6,6,8,2,1,False,False,False,False,143,
train,train_4235,233,156,96,2,46,False,False,False,False,8060,
train,train_4236,26,20,13,2,7,False,False,True,False,1069,
train,train_4237,6,5,1,1,0,True,False,True,False,790,
train,train_4238,12,12,11,2,3,False,False,False,True,485,
train,train_4239,21,18,16,2,7,False,False,False,False,1325,
train,train_4240,21,19,11,2,6,False,False,True,False,893,
train,train_4241,19,18,16,2,7,False,False,False,False,469,
train,train_4242,31,29,19,2,8,False,False,False,False,2319,
train,train_4243,69,58,43,2,26,False,False,True,False,1588,
train,train_4244,53,49,27,2,19,False,False,False,True,3380,
train,train_4245,14,14,12,2,4,False,False,False,True,560,
train,train_4246,125,84,43,2,31,False,False,True,True,3660,
train,train_4247,14,12,11,2,4,False,False,True,False,470,
train,train_4248,7,4,8,1,0,True,False,False,False,3711,
train,train_4249,8,8,8,2,2,False,False,False,False,241,
train,train_4250,12,10,9,2,1,False,False,True,False,1209,
train,train_4251,12,12,11,2,4,False,False,False,False,410,
train,train_4252,22,18,14,2,5,False,False,True,False,450,
train,train_4253,16,14,13,2,4,False,False,True,True,525,
train,train_4254,11,8,10,2,1,False,False,False,True,578,
train,train_4255,90,73,49,2,26,False,False,True,True,6264,
train,train_4256,10,10,10,2,3,False,False,False,False,493,
train,train_4257,12,11,10,2,1,False,False,False,False,1131,
train,train_4258,19,14,13,2,3,False,False,True,False,308,
train,train_4259,29,23,14,2,7,False,True,True,False,586,
train,train_4260,18,16,15,2,5,False,False,True,False,594,
train,train_4261,8,8,7,1,0,True,False,False,True,288,
train,train_4262,18,16,15,2,5,False,False,True,False,571,
train,train_4263,222,171,41,2,30,False,True,False,False,12297,
train,train_4264,12,10,10,2,1,False,False,True,False,1515,
train,train_4265,101,90,60,2,40,False,False,False,True,5523,
train,train_4266,322,184,182,2,85,False,False,True,True,15387,
train,train_4267,36,14,34,2,5,False,False,True,False,738,
train,train_4268,49,38,36,2,17,False,False,True,True,2951,
train,train_4269,56,46,32,2,18,False,False,False,True,4152,
train,train_4270,4,4,5,1,0,True,False,False,False,247,
train,train_4271,2,2,2,1,0,True,False,False,False,657,
train,train_4272,14,14,12,2,5,False,False,False,False,485,
train,train_4273,22,21,19,2,6,False,False,True,False,150171,
train,train_4274,16,16,13,2,5,False,False,False,True,573,
train,train_4275,16,16,13,2,5,False,False,False,True,599,
train,train_4276,35,28,19,2,8,False,False,True,True,1445,
train,train_4277,14,14,9,2,3,False,False,False,True,538,
train,train_4278,10,10,10,2,2,False,False,False,True,436,
train,train_4279,33,30,29,2,19,False,False,False,True,3929,
train,train_4280,16,14,14,2,4,False,False,True,False,611,
train,train_4281,66,51,24,2,19,False,False,True,True,2175,
train,train_4282,60,42,34,2,12,False,False,True,True,1398,
train,train_4283,23,19,14,2,8,False,False,True,False,1014,
train,train_4284,12,10,14,2,3,False,False,False,False,524,
train,train_4285,103,60,72,2,28,False,False,True,False,3403,
train,train_4286,165,139,69,2,59,False,False,True,True,3673,
train,train_4287,430,379,121,2,143,False,False,False,False,44946,
train,train_4288,24,20,13,2,3,False,False,False,False,705,
train,train_4289,96,22,93,2,9,False,False,False,True,1495,
train,train_4290,17,12,16,2,3,False,False,True,False,428,
train,train_4291,8,8,8,2,2,False,False,False,False,544,
train,train_4292,704,577,167,2,211,False,True,False,False,83331,
train,train_4293,34,28,18,2,12,False,False,True,False,2145,
train,train_4294,31,16,20,2,5,False,False,True,True,676,
train,train_4295,9,6,4,1,0,True,False,False,False,213,
train,train_4296,10,10,11,2,3,False,False,True,True,391,
train,train_4297,588,378,80,2,89,False,False,True,False,11667,
train,train_4298,34,30,19,2,8,False,False,True,False,998,
train,train_4299,38,32,21,2,12,False,False,True,True,1007,
train,train_4300,12,12,10,2,4,False,False,False,True,360,
train,train_4301,25,23,18,2,6,False,False,True,False,25947,
train,train_4302,15,12,13,2,4,False,False,False,False,456,
train,train_4303,5,5,5,1,0,True,False,False,False,190,
train,train_4304,19,16,16,2,5,False,False,False,True,724,
train,train_4305,5,5,5,1,0,True,False,False,False,171,
train,train_4306,12,12,11,2,4,False,False,False,False,481,
train,train_4307,14,12,11,2,3,False,False,True,True,916,
train,train_4308,79,61,39,2,20,False,False,True,True,17538,
train,train_4309,102,76,48,2,35,False,True,True,False,6785,
train,train_4310,58,50,27,2,16,False,False,False,True,2233,
train,train_4311,378,311,88,2,95,False,True,False,False,14980,
train,train_4312,364,226,201,2,116,False,False,True,True,20611,
train,train_4313,25,21,14,2,4,False,False,False,False,1759,
train,train_4314,18,14,11,2,5,False,False,True,False,572,
train,train_4315,22,16,19,2,6,False,False,False,True,919,
train,train_4316,6,6,7,2,1,False,False,False,True,189,
train,train_4317,192,150,61,2,45,False,False,False,False,24230,
train,train_4318,6,6,6,1,0,True,False,False,True,484,
train,train_4319,15,12,11,2,3,False,False,True,False,258,
train,train_4320,8,8,8,2,2,False,False,False,False,369,
train,train_4321,10,10,9,2,3,False,False,False,False,500,
train,train_4322,14,12,12,2,3,False,False,True,False,453,
train,train_4323,4,4,5,1,0,True,False,False,False,111,
train,train_4324,22,21,19,2,6,False,False,True,False,23441,
train,train_4325,18,16,15,2,5,False,False,True,False,619,
train,train_4326,32,26,16,2,10,False,False,True,False,1527,
train,train_4327,12,10,7,2,1,False,False,False,False,927,
train,train_4328,73,65,33,2,24,False,False,True,True,1318,
train,train_4329,521,211,365,2,105,False,False,True,True,22358,
train,train_4330,179,85,96,2,24,False,False,True,False,9720,
train,train_4331,11,8,11,2,2,False,False,True,False,225,
train,train_4332,106,105,54,2,29,False,False,False,True,11303,
train,train_4333,5,4,1,1,0,True,False,True,False,2099,
train,train_4334,83,72,40,2,31,False,False,True,True,1327,
train,train_4335,19,13,9,2,2,False,True,True,False,306,
train,train_4336,9,8,10,2,2,False,False,False,False,855,
train,train_4337,46,35,23,2,12,False,False,True,True,1660,
train,train_4338,23,21,14,2,5,False,False,False,False,963,
train,train_4339,10,10,9,2,3,False,False,False,False,544,
train,train_4340,37,26,25,2,9,False,False,True,False,971,
train,train_4341,14,14,12,2,4,False,False,False,True,575,
train,train_4342,12,12,11,2,3,False,False,False,True,523,
train,train_4343,16,16,13,2,5,False,False,False,True,669,
train,train_4344,50,42,29,2,16,False,False,False,True,3223,
train,train_4345,6,6,6,1,0,True,False,False,True,267,
train,train_4346,10,8,9,2,2,False,False,True,False,390,
train,train_4347,1238,1046,278,2,401,False,False,False,False,146339,
train,train_4348,26,22,22,2,7,False,False,False,True,800,
train,train_4349,12,12,11,2,3,False,False,False,True,538,
train,train_4350,8,6,10,2,1,False,False,False,False,281,
train,train_4351,10,8,9,2,2,False,False,True,False,565,
train,train_4352,6,4,7,1,0,True,False,False,False,356,
train,train_4353,24,22,15,2,8,False,False,True,False,757,
train,train_4354,5,5,5,1,0,True,False,False,False,667,
train,train_4355,12,12,11,2,4,False,False,False,False,432,
train,train_4356,25,24,19,2,10,False,False,False,False,663,
train,train_4357,73,64,35,2,20,False,False,True,True,2727,
train,train_4358,9,8,9,2,1,False,False,False,False,861,
train,train_4359,12,12,13,2,4,False,False,True,False,525,
train,train_4360,16,14,12,2,4,False,False,True,True,515,
train,train_4361,6,6,8,2,1,False,False,False,False,296,
train,train_4362,39,27,29,2,10,False,False,True,False,1166,
train,train_4363,56,52,29,2,19,False,False,True,False,2699,
train,train_4364,56,50,36,2,20,False,False,True,True,2553,
train,train_4365,39,28,16,2,6,False,True,False,False,3451,
train,train_4366,5,4,3,1,0,True,False,True,False,720,
train,train_4367,170,128,54,2,49,False,False,True,True,10058,
train,train_4368,45,37,20,2,13,False,False,True,True,773,
train,train_4369,8,6,8,2,1,False,False,True,False,211,
train,train_4370,78,76,42,2,30,False,False,True,True,2074,
train,train_4371,81,50,32,2,14,False,False,True,False,2000,
train,train_4372,17,14,9,2,2,False,False,False,False,936,
train,train_4373,18,18,14,2,5,False,False,False,True,717,
train,train_4374,10,8,9,2,2,False,False,True,False,333,
train,train_4375,16,14,12,2,5,False,False,True,False,531,
train,train_4376,12,12,10,2,4,False,False,False,False,473,
train,train_4377,53,40,25,2,9,False,True,False,False,2140,
train,train_4378,16,14,14,2,4,False,False,True,False,538,
train,train_4379,18,16,13,2,6,False,False,True,False,481,
train,train_4380,18,16,15,2,5,False,False,True,False,580,
train,train_4381,64,48,21,2,19,False,False,True,True,2369,
train,train_4382,13,13,9,2,3,False,False,False,True,909,
train,train_4383,409,320,183,2,157,False,False,True,True,24115,
train,train_4384,24,18,16,2,5,False,False,True,True,949,
train,train_4385,4,4,5,1,0,True,False,False,False,318,
train,train_4386,145,117,54,2,43,False,False,True,True,2039,
train,train_4387,158,156,83,2,76,False,False,True,False,2443,
train,train_4388,28,23,14,2,4,False,False,False,False,1717,
train,train_4389,18,18,15,2,7,False,False,False,False,643,
train,train_4390,97,74,63,2,23,False,False,False,False,26344,
train,train_4391,18,14,13,2,3,False,False,True,False,406,
train,train_4392,21,16,10,2,3,False,True,True,False,1142,
train,train_4393,20,18,15,2,7,False,False,False,False,1118,
train,train_4394,87,14,87,2,5,False,False,False,True,1288,
train,train_4395,20,18,16,2,6,False,False,True,False,671,
train,train_4396,31,26,21,2,11,False,False,True,False,1632,
train,train_4397,1273,1115,383,2,405,False,False,False,False,135426,
train,train_4398,10,10,10,2,3,False,False,False,False,659,
train,train_4399,8,8,8,2,1,False,False,False,True,1049,
train,train_4400,15,14,17,2,5,False,False,True,True,261,
train,train_4401,60,56,33,2,18,False,False,False,True,4510,
train,train_4402,70,60,33,2,21,False,False,True,True,958,
train,train_4403,24,20,16,2,8,False,False,False,False,1895,
train,train_4404,620,283,393,2,132,False,False,True,True,25739,
train,train_4405,240,195,78,2,65,False,False,True,False,12285,
train,train_4406,18,16,15,2,5,False,False,False,True,627,
train,train_4407,16,16,13,2,5,False,False,False,True,728,
train,train_4408,201,134,58,2,47,False,False,True,False,9415,
train,train_4409,28,24,12,2,5,False,False,False,False,2730,
train,train_4410,16,16,13,2,5,False,False,False,True,632,
train,train_4411,157,127,50,2,49,False,False,False,False,19760,
train,train_4412,52,42,31,2,15,False,False,False,False,1892,
train,train_4413,10,10,10,2,3,False,False,False,False,1232,
train,train_4414,8,8,8,2,2,False,False,False,False,501,
train,train_4415,46,38,36,2,20,False,False,False,False,1776,
train,train_4416,13,12,13,2,3,False,False,False,True,511,
train,train_4417,16,16,13,2,5,False,False,False,True,550,
train,train_4418,28,28,19,2,12,False,False,False,True,928,
train,train_4419,26,24,18,2,10,False,False,True,False,645,
train,train_4420,166,164,87,2,80,False,False,True,False,2553,
train,train_4421,12,12,11,2,3,False,False,False,True,469,
train,train_4422,55,48,25,2,13,False,False,False,False,5457,
train,train_4423,27,25,20,2,8,False,False,True,True,3149,
train,train_4424,40,32,19,2,8,False,False,True,False,1929,
train,train_4425,16,16,13,2,5,False,False,False,True,650,
train,train_4426,105,92,43,2,36,False,False,True,False,17053,
train,train_4427,25,23,18,2,6,False,False,True,False,22762,
train,train_4428,8,8,9,2,2,False,False,False,False,505,
train,train_4429,2147,611,1179,2,248,False,False,True,True,51569,
train,train_4430,203,188,95,2,88,False,False,True,True,5365,
train,train_4431,7,6,9,2,1,False,False,False,False,200,
train,train_4432,37,31,21,2,7,False,False,True,False,6821,
train,train_4433,7,5,6,2,1,False,False,False,False,198,
train,train_4434,12,12,11,2,3,False,False,False,True,465,
train,train_4435,33,28,23,2,10,False,False,False,True,1780,
train,train_4436,28,28,17,2,12,False,False,False,True,1161,
train,train_4437,16,16,14,2,4,False,False,True,True,1049,
train,train_4438,18,16,14,2,5,False,False,True,True,540,
train,train_4439,7,6,7,1,0,True,False,True,False,1771,
train,train_4440,21,18,18,2,7,False,False,True,False,454,
train,train_4441,10,8,10,2,2,False,False,True,False,225,
train,train_4442,50,42,37,2,16,False,False,False,True,1182,
train,train_4443,5,4,1,1,0,True,False,False,False,576,
train,train_4444,18,12,17,2,3,False,False,True,False,462,
train,train_4445,10,10,9,2,3,False,False,False,False,530,
train,train_4446,19,16,15,2,6,False,False,True,False,832,
train,train_4447,406,100,326,2,32,False,False,True,True,9815,
train,train_4448,4,4,4,1,0,True,False,True,True,298,
train,train_4449,14,10,9,2,3,False,False,True,False,276,
train,train_4450,25,23,18,2,6,False,False,True,False,21746,
train,train_4451,37,30,21,2,13,False,False,True,False,696,
train,train_4452,10,8,9,2,2,False,False,True,False,291,
train,train_4453,211,182,55,2,65,False,False,True,True,16622,
train,train_4454,32,26,18,2,7,False,False,False,False,745,
train,train_4455,14,14,9,2,3,False,False,False,True,492,
train,train_4456,533,407,172,2,160,False,False,True,False,32244,
train,train_4457,105,92,43,2,36,False,False,True,False,17214,
train,train_4458,18,18,13,2,5,False,False,True,True,950,
train,train_4459,24,22,18,2,7,False,False,False,True,1096,
train,train_4460,10,10,9,2,3,False,False,False,False,466,
train,train_4461,44,42,27,2,13,False,False,False,True,2823,
train,train_4462,195,162,110,2,79,False,False,False,False,3982,
train,train_4463,297,236,72,2,68,False,False,True,True,7635,
train,train_4464,32,28,19,2,10,False,False,True,False,772,
train,train_4465,21,20,16,2,6,False,False,False,True,539,
train,train_4466,13,10,11,2,3,False,False,False,False,361,
train,train_4467,19,16,16,2,5,False,False,False,True,609,
train,train_4468,18,16,15,2,5,False,False,False,True,671,
train,train_4469,23,20,11,2,3,False,False,False,False,1014,
train,train_4470,99,85,40,2,33,False,False,True,False,21069,
train,train_4471,10,10,10,2,2,False,False,False,True,423,
train,train_4472,8,8,9,2,2,False,False,False,False,326,
train,train_4473,468,362,124,2,147,False,False,True,True,23490,
train,train_4474,48,38,16,2,9,False,False,False,False,11886,
train,train_4475,12,8,14,2,2,False,False,False,False,591,
train,train_4476,822,661,187,2,168,False,False,True,True,13346,
train,train_4477,15,13,12,2,3,False,False,False,False,643,
train,train_4478,36,26,26,2,7,False,False,True,True,3022,
train,train_4479,8,8,9,2,2,False,False,False,False,239,
train,train_4480,25,23,18,2,6,False,False,True,False,22313,
train,train_4481,257,238,128,2,102,False,False,False,True,27186,
train,train_4482,31,30,15,2,7,False,True,False,False,850,
train,train_4483,61,52,33,2,17,False,False,False,False,2188,
train,train_4484,8,8,9,2,2,False,False,False,False,734,
train,train_4485,84,66,36,2,26,False,False,True,True,4356,
train,train_4486,18,16,15,2,5,False,False,False,True,749,
